order_id,placed_at,zone,platform,status,total_amount,prep_time_seconds,delivery_time_seconds,cancellation_reason,weather_flag
496868,2026-08-21T14:31:02,Zone 1,swiggy,cancelled,352,730,1662,courier_no_show,false
496664,2026-08-21T14:39:29,Zone 2,swiggy,delivered,474,833,1767,,false
496816,2026-08-21T14:39:50,Zone 1,zomato,cancelled,232,874,1687,item_unavailable,false
496692,2026-08-21T15:08:17,Zone 3,swiggy,delivered,324,1068,2123,,false
496708,2026-08-21T15:27:08,Zone 2,swiggy,delivered,298,747,1924,,false
496751,2026-08-21T15:56:19,Zone 2,zomato,delivered,511,1057,2191,,false
496625,2026-08-21T16:09:23,Zone 1,swiggy,cancelled,252,931,1806,kitchen_overload,false
496609,2026-08-21T16:22:14,Zone 1,swiggy,delivered,692,586,1548,,false
496636,2026-08-21T16:52:42,Zone 1,swiggy,delivered,444,404,1123,,false
496725,2026-08-21T16:59:03,Zone 3,zomato,delivered,490,687,1516,,false
496844,2026-08-21T17:21:17,Zone 2,zomato,cancelled,114,666,1566,payment_failed,false
496686,2026-08-21T17:57:48,Zone 1,swiggy,cancelled,190,462,1356,restaurant_closed_early,false
496736,2026-08-21T17:58:17,Zone 2,swiggy,delivered,474,951,2184,,false
496847,2026-08-21T18:02:53,Zone 3,swiggy,delivered,587,457,1777,,false
496619,2026-08-21T18:04:45,Zone 3,zomato,delivered,255,956,2114,,false
496875,2026-08-21T18:44:22,Zone 1,zomato,delivered,209,1012,2279,,false
496701,2026-08-21T18:53:51,Zone 2,swiggy,delivered,317,1025,2237,,false
496621,2026-08-21T19:01:26,Zone 3,zomato,delivered,679,750,1762,,false
496709,2026-08-21T19:05:37,Zone 2,zomato,delivered,180,594,1698,,false
496802,2026-08-21T19:19:43,Zone 2,zomato,delivered,170,1169,2160,,false
496680,2026-08-21T19:23:03,Zone 3,swiggy,delivered,252,705,1370,,false
496824,2026-08-21T19:29:03,Zone 2,swiggy,cancelled,280,780,,customer_cancelled_predispatch,false
496640,2026-08-21T19:51:50,Zone 2,zomato,delivered,249,1155,2326,,false
496795,2026-08-21T20:00:52,Zone 1,swiggy,delivered,534,565,1358,,false
496767,2026-08-21T20:17:39,Zone 1,swiggy,delivered,445,1124,2203,,false
496693,2026-08-21T20:20:36,Zone 3,swiggy,delivered,594,1395,2259,,false
496738,2026-08-21T20:26:13,Zone 3,zomato,delivered,436,1414,2434,,false
496631,2026-08-21T20:28:39,Zone 1,swiggy,delivered,304,1382,2467,,false
496838,2026-08-21T20:35:39,Zone 3,swiggy,cancelled,469,502,,customer_cancelled_predispatch,false
496675,2026-08-21T20:38:21,Zone 1,zomato,delivered,153,593,1490,,false
496646,2026-08-21T20:49:05,Zone 2,swiggy,delivered,190,746,1841,,false
496742,2026-08-21T20:49:09,Zone 2,swiggy,delivered,331,546,1603,,false
496862,2026-08-21T20:49:46,Zone 2,swiggy,delivered,150,984,2189,,false
496592,2026-08-21T20:51:15,Zone 1,swiggy,delivered,231,1373,2404,,false
496858,2026-08-21T21:10:11,Zone 2,swiggy,delivered,117,717,1717,,false
496620,2026-08-21T21:16:43,Zone 1,swiggy,delivered,132,1205,2256,,false
496760,2026-08-21T21:30:51,Zone 2,swiggy,delivered,99,536,1520,,false
496836,2026-08-21T21:30:51,Zone 3,swiggy,delivered,418,1006,1710,,false
496703,2026-08-21T21:30:59,Zone 2,swiggy,delivered,218,800,2049,,false
496696,2026-08-21T21:36:42,Zone 2,zomato,delivered,284,1225,2399,,false
496764,2026-08-21T21:37:01,Zone 1,zomato,delivered,240,1409,2560,,false
496808,2026-08-21T21:46:32,Zone 2,zomato,delivered,184,882,1873,,false
496597,2026-08-21T21:56:00,Zone 2,swiggy,delivered,263,950,1743,,false
496874,2026-08-21T21:57:17,Zone 1,zomato,delivered,223,852,1515,,false
496649,2026-08-21T21:57:58,Zone 3,zomato,delivered,291,733,1505,,false
496681,2026-08-21T21:59:54,Zone 3,swiggy,delivered,400,925,2175,,false
496830,2026-08-21T22:28:23,Zone 3,zomato,delivered,447,1292,2091,,false
496851,2026-08-21T22:40:26,Zone 3,swiggy,delivered,285,1136,1978,,false
496855,2026-08-21T22:48:31,Zone 2,swiggy,delivered,329,762,1657,,false
496683,2026-08-21T23:42:24,Zone 3,zomato,delivered,576,494,1474,,false
496775,2026-08-21T23:57:06,Zone 2,swiggy,cancelled,260,926,,customer_cancelled_predispatch,false
496961,2026-08-22T04:23:07,Zone 3,zomato,cancelled,441,834,,customer_cancelled_predispatch,false
496994,2026-08-22T07:13:31,Zone 2,zomato,delivered,516,496,1744,,false
496959,2026-08-22T08:12:21,Zone 1,swiggy,delivered,547,773,1965,,false
497066,2026-08-22T08:23:25,Zone 2,zomato,delivered,113,553,1258,,false
497027,2026-08-22T08:32:44,Zone 2,swiggy,delivered,470,649,1918,,false
497127,2026-08-22T08:54:57,Zone 3,swiggy,delivered,402,970,1957,,false
497091,2026-08-22T09:42:58,Zone 1,swiggy,delivered,227,767,1969,,false
497075,2026-08-22T09:56:33,Zone 3,swiggy,delivered,477,637,1771,,false
496926,2026-08-22T11:03:39,Zone 1,zomato,delivered,265,1234,2155,,false
496906,2026-08-22T11:23:10,Zone 3,zomato,delivered,394,569,1544,,false
497123,2026-08-22T11:44:19,Zone 3,swiggy,delivered,957,983,2248,,false
496969,2026-08-22T12:03:24,Zone 2,swiggy,delivered,560,589,1832,,false
496972,2026-08-22T12:13:39,Zone 2,swiggy,delivered,245,515,1466,,false
497026,2026-08-22T12:26:57,Zone 2,zomato,cancelled,308,577,,customer_cancelled_predispatch,false
496982,2026-08-22T12:43:48,Zone 1,swiggy,delivered,176,674,1687,,false
497097,2026-08-22T12:53:36,Zone 1,zomato,delivered,256,1076,1769,,false
496890,2026-08-22T12:55:29,Zone 2,swiggy,delivered,325,1089,1983,,false
496991,2026-08-22T13:01:49,Zone 1,zomato,delivered,792,875,1553,,false
497101,2026-08-22T13:12:18,Zone 3,zomato,delivered,224,858,1770,,false
497038,2026-08-22T13:20:31,Zone 3,swiggy,delivered,399,1148,1915,,false
497013,2026-08-22T13:20:32,Zone 2,zomato,delivered,430,615,1731,,false
497069,2026-08-22T13:24:40,Zone 2,swiggy,delivered,234,1007,1661,,false
496964,2026-08-22T13:37:38,Zone 1,zomato,delivered,315,604,1647,,false
496979,2026-08-22T13:38:50,Zone 2,swiggy,delivered,501,1186,2531,,false
496931,2026-08-22T13:39:28,Zone 3,swiggy,delivered,199,1086,2374,,false
497068,2026-08-22T13:49:37,Zone 2,swiggy,delivered,282,539,1478,,false
497053,2026-08-22T13:54:19,Zone 1,zomato,delivered,292,1048,1736,,false
497138,2026-08-22T14:16:08,Zone 1,swiggy,delivered,263,980,1665,,false
496921,2026-08-22T14:21:39,Zone 3,zomato,delivered,247,1245,2200,,false
497051,2026-08-22T14:24:08,Zone 2,zomato,delivered,333,821,1692,,false
496900,2026-08-22T14:27:06,Zone 2,zomato,delivered,319,821,1536,,false
496889,2026-08-22T14:30:09,Zone 3,zomato,delivered,412,806,1489,,false
497007,2026-08-22T14:33:59,Zone 1,zomato,delivered,125,1288,1948,,false
496924,2026-08-22T14:36:25,Zone 2,swiggy,delivered,522,1211,1993,,false
496918,2026-08-22T14:52:42,Zone 3,zomato,delivered,109,1082,1891,,false
497057,2026-08-22T16:08:45,Zone 2,swiggy,delivered,297,650,1373,,false
497029,2026-08-22T16:43:19,Zone 2,swiggy,delivered,449,535,1728,,false
496992,2026-08-22T17:09:24,Zone 3,swiggy,delivered,317,754,1693,,false
496939,2026-08-22T17:15:54,Zone 3,zomato,delivered,211,410,1218,,false
497113,2026-08-22T17:20:36,Zone 1,swiggy,delivered,126,675,2000,,false
497059,2026-08-22T17:28:45,Zone 2,zomato,delivered,340,919,2153,,false
496957,2026-08-22T17:32:20,Zone 2,swiggy,delivered,442,706,1615,,false
497050,2026-08-22T17:52:00,Zone 2,zomato,delivered,283,1042,2006,,false
496879,2026-08-22T17:56:39,Zone 1,swiggy,delivered,121,960,1715,,false
497001,2026-08-22T17:59:25,Zone 1,zomato,delivered,418,952,2190,,false
496999,2026-08-22T18:01:05,Zone 3,zomato,delivered,183,475,1378,,false
497088,2026-08-22T18:06:02,Zone 2,zomato,delivered,431,1232,2452,,false
497107,2026-08-22T18:22:12,Zone 3,zomato,delivered,352,733,2013,,false
496947,2026-08-22T18:54:43,Zone 2,zomato,delivered,690,992,2165,,false
496976,2026-08-22T18:55:12,Zone 1,zomato,delivered,261,504,1671,,false
496988,2026-08-22T19:15:06,Zone 2,swiggy,delivered,171,1177,2174,,false
497072,2026-08-22T19:27:25,Zone 3,zomato,delivered,250,774,1451,,false
497017,2026-08-22T19:29:38,Zone 1,swiggy,delivered,357,729,1811,,false
497063,2026-08-22T19:38:33,Zone 1,swiggy,delivered,328,1018,2356,,false
497120,2026-08-22T19:40:08,Zone 3,swiggy,delivered,231,751,1903,,false
497082,2026-08-22T19:52:12,Zone 2,zomato,delivered,177,857,2138,,false
497081,2026-08-22T20:00:58,Zone 1,zomato,delivered,163,1035,2310,,false
496917,2026-08-22T20:21:48,Zone 3,swiggy,delivered,204,501,1178,,false
496913,2026-08-22T20:44:29,Zone 3,swiggy,cancelled,476,1346,,customer_cancelled_predispatch,false
497132,2026-08-22T20:50:47,Zone 1,zomato,delivered,148,896,2101,,false
496902,2026-08-22T20:51:52,Zone 2,swiggy,delivered,372,691,1755,,false
496962,2026-08-22T20:52:18,Zone 1,zomato,delivered,222,1463,2375,,false
497033,2026-08-22T20:53:15,Zone 1,swiggy,delivered,674,982,2259,,false
497115,2026-08-22T20:53:58,Zone 3,swiggy,delivered,643,1426,2090,,false
497012,2026-08-22T20:57:25,Zone 3,swiggy,delivered,373,1351,2382,,false
497137,2026-08-22T21:01:02,Zone 2,zomato,delivered,236,950,1773,,false
496951,2026-08-22T21:03:16,Zone 1,swiggy,delivered,342,1276,2184,,false
497046,2026-08-22T21:31:34,Zone 2,zomato,delivered,101,1054,1798,,false
496933,2026-08-22T21:34:58,Zone 2,swiggy,cancelled,156,514,1646,courier_no_show,false
496968,2026-08-22T21:37:16,Zone 1,swiggy,delivered,387,1359,2134,,false
496945,2026-08-22T21:53:41,Zone 2,zomato,delivered,386,1066,1985,,false
496883,2026-08-22T22:00:28,Zone 3,swiggy,delivered,414,903,1707,,false
496956,2026-08-22T22:21:19,Zone 1,swiggy,delivered,516,589,1507,,false
497023,2026-08-22T22:22:56,Zone 1,zomato,delivered,106,1266,2290,,false
496981,2026-08-22T22:24:44,Zone 3,zomato,delivered,151,917,1855,,false
496895,2026-08-22T22:45:47,Zone 3,swiggy,delivered,304,651,1983,,false
496952,2026-08-22T23:00:43,Zone 2,zomato,delivered,111,1122,2438,,false
496907,2026-08-22T23:50:44,Zone 3,zomato,delivered,147,431,1647,,false
497044,2026-08-22T23:53:30,Zone 2,zomato,delivered,227,619,1441,,false
497220,2026-08-23T00:28:03,Zone 3,zomato,delivered,176,1052,2358,,false
497281,2026-08-23T08:01:34,Zone 3,swiggy,delivered,237,640,1871,,false
497331,2026-08-23T08:05:23,Zone 3,swiggy,delivered,288,866,1641,,false
497224,2026-08-23T09:34:27,Zone 1,swiggy,delivered,263,621,1561,,false
497187,2026-08-23T10:01:51,Zone 3,swiggy,delivered,342,883,2154,,false
497299,2026-08-23T10:46:04,Zone 1,zomato,delivered,743,636,1483,,false
497334,2026-08-23T11:19:39,Zone 2,swiggy,delivered,225,914,2154,,false
497167,2026-08-23T12:31:02,Zone 2,zomato,delivered,484,860,1859,,false
497330,2026-08-23T12:41:30,Zone 3,zomato,delivered,449,615,1288,,false
497197,2026-08-23T12:46:35,Zone 2,zomato,delivered,435,1309,2432,,false
497253,2026-08-23T12:59:36,Zone 2,swiggy,delivered,116,1232,1967,,false
497338,2026-08-23T12:59:39,Zone 3,swiggy,delivered,492,890,1944,,false
497182,2026-08-23T13:14:12,Zone 1,zomato,delivered,366,533,1632,,false
497142,2026-08-23T13:16:43,Zone 3,swiggy,delivered,156,1202,2495,,false
497229,2026-08-23T13:17:00,Zone 1,swiggy,delivered,414,827,1736,,false
497174,2026-08-23T13:17:17,Zone 3,zomato,delivered,350,950,2281,,false
497139,2026-08-23T13:37:04,Zone 2,swiggy,delivered,360,811,1831,,false
497148,2026-08-23T13:41:18,Zone 2,swiggy,delivered,490,723,1387,,false
497146,2026-08-23T13:45:55,Zone 3,swiggy,delivered,99,672,1490,,false
497305,2026-08-23T13:49:22,Zone 3,swiggy,delivered,145,1054,2050,,false
497243,2026-08-23T13:55:27,Zone 1,swiggy,delivered,321,865,1778,,false
497293,2026-08-23T14:36:26,Zone 1,zomato,delivered,137,1229,1923,,false
497272,2026-08-23T14:43:27,Zone 2,swiggy,delivered,329,647,1959,,false
497163,2026-08-23T14:59:16,Zone 3,zomato,delivered,254,1297,2315,,false
497317,2026-08-23T15:43:03,Zone 2,zomato,delivered,128,637,1587,,false
497263,2026-08-23T16:38:27,Zone 1,zomato,cancelled,99,709,1902,item_unavailable,false
497149,2026-08-23T16:44:46,Zone 1,swiggy,delivered,403,543,1300,,false
497270,2026-08-23T16:54:36,Zone 2,swiggy,delivered,221,678,1700,,false
497311,2026-08-23T18:05:55,Zone 2,swiggy,delivered,533,478,1719,,false
497275,2026-08-23T18:28:04,Zone 1,zomato,delivered,375,532,1778,,false
497173,2026-08-23T19:10:44,Zone 1,zomato,delivered,297,849,2067,,false
497257,2026-08-23T19:14:27,Zone 1,zomato,delivered,227,1109,2357,,false
497213,2026-08-23T19:48:48,Zone 2,zomato,delivered,424,478,1781,,false
497201,2026-08-23T19:48:50,Zone 2,swiggy,delivered,416,905,1623,,false
497321,2026-08-23T19:55:46,Zone 1,swiggy,delivered,312,1063,1714,,false
497279,2026-08-23T20:13:24,Zone 3,zomato,delivered,139,867,1882,,false
497180,2026-08-23T20:20:10,Zone 3,swiggy,delivered,547,1479,2382,,false
497237,2026-08-23T20:21:00,Zone 2,zomato,delivered,536,638,1716,,false
497199,2026-08-23T20:49:11,Zone 2,swiggy,delivered,387,575,1469,,false
497287,2026-08-23T20:52:07,Zone 1,swiggy,delivered,231,1149,2261,,false
497176,2026-08-23T21:09:33,Zone 2,swiggy,delivered,383,1233,2104,,false
497343,2026-08-23T21:10:27,Zone 1,zomato,delivered,484,717,1546,,false
497247,2026-08-23T21:14:54,Zone 1,zomato,delivered,323,1072,1826,,false
497207,2026-08-23T21:19:16,Zone 2,zomato,delivered,544,1005,1876,,false
497186,2026-08-23T21:21:57,Zone 3,zomato,delivered,292,909,1594,,false
497157,2026-08-23T21:28:01,Zone 2,zomato,delivered,99,589,1369,,false
497326,2026-08-23T21:30:03,Zone 3,swiggy,delivered,337,995,2120,,false
497191,2026-08-23T21:42:58,Zone 1,swiggy,delivered,158,776,1882,,false
497217,2026-08-23T21:49:31,Zone 3,swiggy,delivered,263,683,1703,,false
497193,2026-08-23T21:50:26,Zone 1,zomato,delivered,253,939,2279,,false
497233,2026-08-23T21:54:49,Zone 2,swiggy,delivered,193,1079,1940,,false
497265,2026-08-23T21:55:09,Zone 2,zomato,delivered,205,1183,2051,,false
497336,2026-08-23T21:59:13,Zone 3,swiggy,delivered,365,595,1527,,false
497228,2026-08-23T22:04:39,Zone 3,zomato,delivered,437,1286,1974,,false
497152,2026-08-23T23:32:05,Zone 1,zomato,cancelled,205,1184,,customer_cancelled_predispatch,false
497419,2026-08-24T00:35:56,Zone 3,swiggy,delivered,275,419,1072,,false
497452,2026-08-24T00:55:58,Zone 2,swiggy,delivered,284,741,1501,,false
497361,2026-08-24T03:45:16,Zone 2,swiggy,delivered,339,588,1667,,false
497469,2026-08-24T03:50:35,Zone 1,swiggy,delivered,272,431,1445,,false
497447,2026-08-24T06:13:01,Zone 1,swiggy,cancelled,281,802,1579,courier_no_show,false
497414,2026-08-24T07:37:24,Zone 1,swiggy,delivered,248,809,2015,,false
497448,2026-08-24T07:57:52,Zone 2,zomato,delivered,188,558,1327,,false
497466,2026-08-24T08:50:24,Zone 3,swiggy,delivered,197,865,1529,,false
497461,2026-08-24T09:14:42,Zone 1,swiggy,delivered,198,1154,2383,,false
497344,2026-08-24T09:33:40,Zone 1,swiggy,delivered,634,884,2005,,false
497421,2026-08-24T09:38:47,Zone 3,swiggy,delivered,282,1185,2190,,false
497483,2026-08-24T10:31:49,Zone 1,zomato,delivered,157,857,2077,,false
497394,2026-08-24T10:36:43,Zone 2,swiggy,delivered,431,427,1476,,false
497464,2026-08-24T11:00:30,Zone 1,zomato,delivered,256,755,1571,,false
497432,2026-08-24T11:54:50,Zone 3,zomato,cancelled,357,1052,2299,item_unavailable,false
497444,2026-08-24T12:15:55,Zone 2,swiggy,delivered,350,525,1743,,false
497350,2026-08-24T12:31:15,Zone 2,zomato,delivered,231,585,1633,,false
497449,2026-08-24T12:41:01,Zone 1,swiggy,delivered,361,1274,2342,,false
497409,2026-08-24T12:41:12,Zone 1,swiggy,delivered,254,1151,2022,,false
497442,2026-08-24T13:00:13,Zone 1,swiggy,delivered,164,573,1235,,false
497441,2026-08-24T13:10:38,Zone 3,zomato,delivered,209,1387,2521,,false
497388,2026-08-24T13:10:40,Zone 3,swiggy,delivered,527,1259,2469,,false
497367,2026-08-24T13:30:54,Zone 2,swiggy,delivered,191,964,2018,,false
497381,2026-08-24T13:32:11,Zone 3,zomato,delivered,451,1207,2465,,false
497426,2026-08-24T13:35:42,Zone 1,zomato,delivered,228,931,2169,,false
497349,2026-08-24T14:06:13,Zone 2,zomato,delivered,218,621,1624,,false
497371,2026-08-24T14:33:03,Zone 2,swiggy,delivered,430,1116,2231,,false
497376,2026-08-24T14:47:31,Zone 1,swiggy,cancelled,375,444,1921,restaurant_closed_early,false
497385,2026-08-24T14:52:21,Zone 3,swiggy,delivered,195,1149,2364,,false
497484,2026-08-24T16:40:22,Zone 1,swiggy,delivered,279,513,1524,,false
497434,2026-08-24T17:51:19,Zone 2,swiggy,delivered,215,1225,2217,,false
497472,2026-08-24T19:17:25,Zone 1,zomato,delivered,99,1218,2127,,false
497453,2026-08-24T19:18:23,Zone 3,zomato,delivered,353,1289,2419,,false
497491,2026-08-24T20:10:00,Zone 3,swiggy,delivered,321,1314,2436,,false
497399,2026-08-24T20:12:38,Zone 1,swiggy,delivered,342,638,1555,,false
497355,2026-08-24T20:30:50,Zone 3,swiggy,delivered,299,976,1888,,false
497375,2026-08-24T20:53:57,Zone 3,swiggy,delivered,824,1336,2474,,false
497455,2026-08-24T21:14:15,Zone 2,swiggy,delivered,283,591,1266,,false
497478,2026-08-24T21:32:45,Zone 3,zomato,cancelled,277,1079,2389,item_unavailable,false
497459,2026-08-24T21:36:17,Zone 3,swiggy,delivered,99,1101,2414,,false
497368,2026-08-24T21:47:28,Zone 3,zomato,delivered,177,1296,2453,,false
497480,2026-08-24T22:01:08,Zone 1,swiggy,delivered,339,436,1676,,false
497489,2026-08-24T22:12:46,Zone 3,swiggy,delivered,346,993,2090,,false
497440,2026-08-24T22:24:32,Zone 3,swiggy,cancelled,355,1279,2576,item_unavailable,false
497372,2026-08-24T23:29:23,Zone 1,swiggy,cancelled,620,760,2128,restaurant_closed_early,false
497403,2026-08-24T23:33:46,Zone 1,zomato,delivered,320,797,1972,,false
497539,2026-08-25T05:42:34,Zone 3,swiggy,delivered,149,718,1783,,false
497570,2026-08-25T09:06:30,Zone 1,swiggy,delivered,650,590,1703,,false
497514,2026-08-25T09:15:28,Zone 1,zomato,delivered,226,487,1280,,false
497611,2026-08-25T09:22:57,Zone 3,swiggy,delivered,438,423,1213,,false
497619,2026-08-25T09:30:34,Zone 1,swiggy,delivered,216,575,1455,,false
497505,2026-08-25T10:03:50,Zone 1,swiggy,delivered,183,1128,1834,,false
497644,2026-08-25T10:28:29,Zone 1,swiggy,delivered,499,915,1611,,false
497500,2026-08-25T11:28:44,Zone 2,swiggy,cancelled,398,1058,1886,item_unavailable,false
497498,2026-08-25T11:39:57,Zone 3,zomato,delivered,261,1217,2509,,false
497509,2026-08-25T12:05:28,Zone 1,swiggy,cancelled,99,728,1971,courier_no_show,false
497609,2026-08-25T12:14:59,Zone 2,swiggy,delivered,446,1202,1924,,false
497624,2026-08-25T12:20:15,Zone 2,zomato,delivered,216,613,1706,,false
497551,2026-08-25T12:29:51,Zone 2,zomato,delivered,242,1092,2264,,false
497569,2026-08-25T12:36:49,Zone 2,zomato,cancelled,351,1145,2422,courier_no_show,false
497535,2026-08-25T12:59:43,Zone 2,swiggy,delivered,503,1229,2249,,false
497494,2026-08-25T13:24:48,Zone 1,swiggy,delivered,169,1287,2417,,false
497501,2026-08-25T13:41:33,Zone 1,swiggy,delivered,239,1264,2222,,false
497576,2026-08-25T13:57:59,Zone 1,swiggy,delivered,281,1031,1843,,false
497547,2026-08-25T13:58:48,Zone 2,zomato,delivered,99,1367,2640,,false
497524,2026-08-25T14:30:24,Zone 2,zomato,delivered,275,480,1377,,false
497556,2026-08-25T14:31:27,Zone 1,zomato,delivered,395,599,1364,,false
497582,2026-08-25T14:32:47,Zone 2,zomato,delivered,99,479,1790,,false
497564,2026-08-25T14:48:20,Zone 3,swiggy,delivered,212,1239,2345,,false
497640,2026-08-25T15:32:21,Zone 1,zomato,cancelled,350,747,2089,weather_delay,false
497558,2026-08-25T16:10:16,Zone 2,swiggy,delivered,430,459,1137,,false
497617,2026-08-25T16:26:03,Zone 1,swiggy,delivered,128,1011,1670,,false
497574,2026-08-25T16:30:56,Zone 3,swiggy,delivered,232,1152,2094,,false
497571,2026-08-25T16:34:02,Zone 1,swiggy,delivered,130,942,2155,,false
497599,2026-08-25T17:00:19,Zone 1,swiggy,delivered,518,1062,2109,,false
497529,2026-08-25T17:07:00,Zone 2,zomato,delivered,214,533,1282,,false
497618,2026-08-25T17:19:38,Zone 2,swiggy,cancelled,440,830,1729,kitchen_overload,false
497497,2026-08-25T18:28:18,Zone 1,zomato,delivered,267,444,1130,,false
497521,2026-08-25T18:41:42,Zone 2,swiggy,delivered,561,1263,2107,,false
497581,2026-08-25T19:01:00,Zone 3,swiggy,delivered,383,661,1694,,false
497620,2026-08-25T19:14:48,Zone 3,zomato,delivered,530,974,2025,,false
497603,2026-08-25T19:25:18,Zone 2,zomato,delivered,468,1142,2359,,false
497527,2026-08-25T20:04:41,Zone 1,zomato,delivered,176,502,1771,,false
497572,2026-08-25T20:09:26,Zone 1,zomato,cancelled,234,1382,,customer_cancelled_predispatch,false
497537,2026-08-25T20:11:33,Zone 3,zomato,cancelled,686,825,1700,courier_no_show,false
497591,2026-08-25T20:27:04,Zone 1,zomato,delivered,99,1031,2247,,false
497518,2026-08-25T20:39:47,Zone 2,zomato,delivered,99,1248,2013,,false
497544,2026-08-25T20:55:04,Zone 3,swiggy,delivered,323,944,2279,,false
497596,2026-08-25T21:05:16,Zone 1,swiggy,delivered,137,593,1760,,false
497635,2026-08-25T21:24:31,Zone 1,zomato,delivered,231,1416,2755,,false
497630,2026-08-25T21:26:06,Zone 1,swiggy,delivered,705,1212,2557,,false
497587,2026-08-25T21:32:43,Zone 1,zomato,delivered,163,849,1888,,false
497636,2026-08-25T21:35:56,Zone 1,swiggy,delivered,177,658,1507,,false
497720,2026-08-26T06:26:14,Zone 2,swiggy,delivered,149,668,1934,,false
497790,2026-08-26T06:43:37,Zone 3,swiggy,delivered,235,770,1839,,false
497792,2026-08-26T07:05:38,Zone 3,swiggy,cancelled,528,1012,2474,courier_no_show,false
497688,2026-08-26T09:08:39,Zone 1,zomato,delivered,538,542,1238,,false
497685,2026-08-26T09:52:37,Zone 3,swiggy,delivered,326,803,1598,,false
497773,2026-08-26T11:20:25,Zone 3,zomato,delivered,512,1081,1795,,false
497729,2026-08-26T12:25:24,Zone 2,zomato,delivered,117,1323,2577,,false
497659,2026-08-26T12:30:28,Zone 3,zomato,delivered,266,1016,2020,,false
497681,2026-08-26T12:40:10,Zone 2,zomato,delivered,272,562,1756,,false
497711,2026-08-26T12:55:33,Zone 1,zomato,delivered,385,854,2012,,false
497742,2026-08-26T13:01:59,Zone 2,zomato,delivered,438,659,1679,,false
497756,2026-08-26T13:17:11,Zone 1,swiggy,delivered,240,609,1304,,false
497752,2026-08-26T13:34:44,Zone 2,swiggy,delivered,468,1048,2251,,false
497787,2026-08-26T13:51:15,Zone 3,zomato,delivered,235,1089,1773,,false
497664,2026-08-26T14:34:43,Zone 3,swiggy,delivered,236,945,2126,,false
497649,2026-08-26T14:36:55,Zone 1,swiggy,delivered,316,808,1909,,false
497746,2026-08-26T14:37:28,Zone 2,zomato,delivered,213,874,1889,,false
497818,2026-08-26T14:43:11,Zone 1,zomato,delivered,131,1175,1946,,false
497677,2026-08-26T14:48:10,Zone 1,swiggy,cancelled,536,1089,,customer_cancelled_predispatch,false
497706,2026-08-26T15:29:21,Zone 1,zomato,delivered,276,1033,1698,,false
497769,2026-08-26T16:00:57,Zone 2,swiggy,delivered,193,902,1972,,false
497740,2026-08-26T16:37:26,Zone 1,zomato,delivered,370,502,1366,,false
497784,2026-08-26T17:19:01,Zone 1,swiggy,cancelled,557,811,1826,courier_no_show,false
497672,2026-08-26T17:39:21,Zone 2,zomato,delivered,778,1008,1965,,false
497788,2026-08-26T18:02:54,Zone 3,zomato,delivered,390,1241,1897,,false
497763,2026-08-26T18:35:56,Zone 1,swiggy,delivered,155,925,1949,,false
497717,2026-08-26T18:50:54,Zone 3,swiggy,delivered,312,921,1773,,false
497762,2026-08-26T19:16:29,Zone 1,swiggy,delivered,217,717,1534,,false
497703,2026-08-26T19:44:37,Zone 2,swiggy,delivered,210,1325,2409,,false
497736,2026-08-26T19:51:37,Zone 3,swiggy,delivered,162,735,1721,,false
497810,2026-08-26T19:56:31,Zone 3,zomato,delivered,269,720,1629,,false
497700,2026-08-26T20:48:53,Zone 1,zomato,delivered,296,602,1815,,false
497803,2026-08-26T21:19:57,Zone 1,zomato,delivered,222,841,1781,,false
497814,2026-08-26T21:23:18,Zone 3,swiggy,delivered,417,1192,2358,,false
497667,2026-08-26T21:24:02,Zone 1,swiggy,delivered,615,524,1510,,false
497801,2026-08-26T21:30:28,Zone 3,zomato,delivered,620,681,1636,,false
497750,2026-08-26T21:38:37,Zone 2,swiggy,delivered,507,687,2028,,false
497722,2026-08-26T21:39:03,Zone 1,zomato,delivered,385,1039,1895,,false
497808,2026-08-26T21:42:11,Zone 3,zomato,delivered,289,669,1363,,false
497702,2026-08-26T21:42:21,Zone 3,swiggy,delivered,285,622,1534,,false
497779,2026-08-26T21:50:14,Zone 2,zomato,delivered,196,857,2080,,false
497724,2026-08-26T22:04:43,Zone 1,swiggy,cancelled,253,970,,customer_cancelled_predispatch,false
497691,2026-08-26T22:23:28,Zone 2,swiggy,cancelled,338,561,,customer_cancelled_predispatch,false
497655,2026-08-26T22:26:25,Zone 1,swiggy,cancelled,482,798,1716,address_issue,false
497697,2026-08-26T22:31:42,Zone 3,zomato,delivered,280,728,1525,,false
497795,2026-08-26T22:40:29,Zone 2,swiggy,delivered,547,887,1602,,false
497730,2026-08-26T23:28:44,Zone 2,swiggy,delivered,145,765,2113,,false
497774,2026-08-26T23:49:30,Zone 2,swiggy,delivered,285,1016,1715,,false
497904,2026-08-27T06:42:16,Zone 2,zomato,delivered,143,633,1796,,false
498037,2026-08-27T07:51:56,Zone 2,swiggy,delivered,106,1030,2443,,false
497965,2026-08-27T08:28:50,Zone 3,swiggy,delivered,145,697,2505,,false
497937,2026-08-27T09:10:49,Zone 2,swiggy,delivered,211,654,1817,,false
498026,2026-08-27T09:10:53,Zone 2,zomato,delivered,246,850,1632,,false
498027,2026-08-27T09:29:30,Zone 1,swiggy,delivered,149,920,1858,,false
497989,2026-08-27T09:43:10,Zone 3,swiggy,delivered,225,702,2692,,true
